"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"crate-ident_case-1.0.1.tar.gz","crate-ident_case-1.0.1.tar.gz","","","aarch64-linux","/nix/store/ydkggyvjbvzx6a2k8akv7mkqjl1niwmd-crate-ident_case-1.0.1.tar.gz","['/nix/store/ydkggyvjbvzx6a2k8akv7mkqjl1niwmd-crate-ident_case-1.0.1.tar.gz']","/nix/store/m0cngj02mcz7x42q7680v4yw9dyflkl2-crate-ident_case-1.0.1.tar.gz.drv","cpe:2.3:a:crate-ident_case-1.0.1.tar.gz:crate-ident_case-1.0.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-ident_case-1.0.1.tar.gz","https://crates.io/api/v1/crates/ident_case/1.0.1/download","","","","","","","",""
"crate-idna-0.5.0.tar.gz","crate-idna-0.5.0.tar.gz","","","aarch64-linux","/nix/store/gb3bxa8b58f3vp7kl8cdmczvgd1mwnih-crate-idna-0.5.0.tar.gz","['/nix/store/gb3bxa8b58f3vp7kl8cdmczvgd1mwnih-crate-idna-0.5.0.tar.gz']","/nix/store/zgp1x9dgw30fca8wxvh2aj3bimnicar0-crate-idna-0.5.0.tar.gz.drv","cpe:2.3:a:crate-idna-0.5.0.tar.gz:crate-idna-0.5.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-idna-0.5.0.tar.gz","https://crates.io/api/v1/crates/idna/0.5.0/download","","","","","","","",""
"crate-im-rc-15.1.0.tar.gz","crate-im-rc-15.1.0.tar.gz","","","aarch64-linux","/nix/store/x524h79gzxx3gi58fvc82fjayz43b114-crate-im-rc-15.1.0.tar.gz","['/nix/store/x524h79gzxx3gi58fvc82fjayz43b114-crate-im-rc-15.1.0.tar.gz']","/nix/store/jwqvrsghjcwzifwx3z0g4g97cf3l9wgn-crate-im-rc-15.1.0.tar.gz.drv","cpe:2.3:a:crate-im-rc-15.1.0.tar.gz:crate-im-rc-15.1.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-im-rc-15.1.0.tar.gz","https://crates.io/api/v1/crates/im-rc/15.1.0/download","","","","","","","",""
"crate-indenter-0.3.3.tar.gz","crate-indenter-0.3.3.tar.gz","","","aarch64-linux","/nix/store/mkihsmcmz3kcwwhbak3nla2g4aqx3jzk-crate-indenter-0.3.3.tar.gz","['/nix/store/mkihsmcmz3kcwwhbak3nla2g4aqx3jzk-crate-indenter-0.3.3.tar.gz']","/nix/store/v3sy28f3zlj5bz3csfx22m7wsnhm6kmh-crate-indenter-0.3.3.tar.gz.drv","cpe:2.3:a:crate-indenter-0.3.3.tar.gz:crate-indenter-0.3.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-indenter-0.3.3.tar.gz","https://crates.io/api/v1/crates/indenter/0.3.3/download","","","","","","","",""
"crate-indexmap-1.9.3.tar.gz","crate-indexmap-1.9.3.tar.gz","","","aarch64-linux","/nix/store/wbmkd9yxrc4zldgn4pywx4c75qr2l2pl-crate-indexmap-1.9.3.tar.gz","['/nix/store/wbmkd9yxrc4zldgn4pywx4c75qr2l2pl-crate-indexmap-1.9.3.tar.gz']","/nix/store/rj227vaaxppmwgh9br3k01rbrf9nzkq7-crate-indexmap-1.9.3.tar.gz.drv","cpe:2.3:a:crate-indexmap-1.9.3.tar.gz:crate-indexmap-1.9.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-indexmap-1.9.3.tar.gz","https://crates.io/api/v1/crates/indexmap/1.9.3/download","","","","","","","",""
"crate-indexmap-2.2.6.tar.gz","crate-indexmap-2.2.6.tar.gz","","","aarch64-linux","/nix/store/5a5m3k4bxqym1d9kzy2zn47whidm7wbs-crate-indexmap-2.2.6.tar.gz","['/nix/store/5a5m3k4bxqym1d9kzy2zn47whidm7wbs-crate-indexmap-2.2.6.tar.gz']","/nix/store/4f8xh0ps5iycp7nbzx3w7j5vag2xhfrp-crate-indexmap-2.2.6.tar.gz.drv","cpe:2.3:a:crate-indexmap-2.2.6.tar.gz:crate-indexmap-2.2.6.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-indexmap-2.2.6.tar.gz","https://crates.io/api/v1/crates/indexmap/2.2.6/download","","","","","","","",""
"crate-infer-0.2.3.tar.gz","crate-infer-0.2.3.tar.gz","","","aarch64-linux","/nix/store/xrai1c1my3b60dzy069wj2mrjr38qrc8-crate-infer-0.2.3.tar.gz","['/nix/store/xrai1c1my3b60dzy069wj2mrjr38qrc8-crate-infer-0.2.3.tar.gz']","/nix/store/z3rn9f23hzr3v3v5ir600yx2zycyqrxq-crate-infer-0.2.3.tar.gz.drv","cpe:2.3:a:crate-infer-0.2.3.tar.gz:crate-infer-0.2.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-infer-0.2.3.tar.gz","https://crates.io/api/v1/crates/infer/0.2.3/download","","","","","","","",""
"crate-instant-0.1.13.tar.gz","crate-instant-0.1.13.tar.gz","","","aarch64-linux","/nix/store/1nf9fagipbgb80hnf0plvpf7px9pmin4-crate-instant-0.1.13.tar.gz","['/nix/store/1nf9fagipbgb80hnf0plvpf7px9pmin4-crate-instant-0.1.13.tar.gz']","/nix/store/4w6bzavxhprgl620lqfspsc9pp560p4w-crate-instant-0.1.13.tar.gz.drv","cpe:2.3:a:crate-instant-0.1.13.tar.gz:crate-instant-0.1.13.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-instant-0.1.13.tar.gz","https://crates.io/api/v1/crates/instant/0.1.13/download","","","","","","","",""
"crate-integer-encoding-3.0.4.tar.gz","crate-integer-encoding-3.0.4.tar.gz","","","aarch64-linux","/nix/store/bzhsdz9r3a80x4p13vkxw8nhyvjiv779-crate-integer-encoding-3.0.4.tar.gz","['/nix/store/bzhsdz9r3a80x4p13vkxw8nhyvjiv779-crate-integer-encoding-3.0.4.tar.gz']","/nix/store/1r4xi2kg56bcpr72cnjglj3gn9w4y0an-crate-integer-encoding-3.0.4.tar.gz.drv","cpe:2.3:a:crate-integer-encoding-3.0.4.tar.gz:crate-integer-encoding-3.0.4.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-integer-encoding-3.0.4.tar.gz","https://crates.io/api/v1/crates/integer-encoding/3.0.4/download","","","","","","","",""
"crate-io-lifetimes-1.0.11.tar.gz","crate-io-lifetimes-1.0.11.tar.gz","","","aarch64-linux","/nix/store/9p9micfm3332dsagyzmwldcys2h3y6gx-crate-io-lifetimes-1.0.11.tar.gz","['/nix/store/9p9micfm3332dsagyzmwldcys2h3y6gx-crate-io-lifetimes-1.0.11.tar.gz']","/nix/store/kxpgdsmid8acnpxd2pfwpik5yg7nm61v-crate-io-lifetimes-1.0.11.tar.gz.drv","cpe:2.3:a:crate-io-lifetimes-1.0.11.tar.gz:crate-io-lifetimes-1.0.11.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-io-lifetimes-1.0.11.tar.gz","https://crates.io/api/v1/crates/io-lifetimes/1.0.11/download","","","","","","","",""
"crate-ipnet-2.9.0.tar.gz","crate-ipnet-2.9.0.tar.gz","","","aarch64-linux","/nix/store/qbv0cr7b48v97r58as31n5qgv9p05g0p-crate-ipnet-2.9.0.tar.gz","['/nix/store/qbv0cr7b48v97r58as31n5qgv9p05g0p-crate-ipnet-2.9.0.tar.gz']","/nix/store/3sv3b04dmr8wyj4yc79sg0wqh9nb6vlg-crate-ipnet-2.9.0.tar.gz.drv","cpe:2.3:a:crate-ipnet-2.9.0.tar.gz:crate-ipnet-2.9.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-ipnet-2.9.0.tar.gz","https://crates.io/api/v1/crates/ipnet/2.9.0/download","","","","","","","",""
"crate-is_terminal_polyfill-1.70.0.tar.gz","crate-is_terminal_polyfill-1.70.0.tar.gz","","","aarch64-linux","/nix/store/5q29xpgxww6bhn5j21zyvfdrz4k0hirx-crate-is_terminal_polyfill-1.70.0.tar.gz","['/nix/store/5q29xpgxww6bhn5j21zyvfdrz4k0hirx-crate-is_terminal_polyfill-1.70.0.tar.gz']","/nix/store/bzp5g5cv4vdk99sy9fdhlp3996461sf6-crate-is_terminal_polyfill-1.70.0.tar.gz.drv","cpe:2.3:a:crate-is_terminal_polyfill-1.70.0.tar.gz:crate-is_terminal_polyfill-1.70.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-is_terminal_polyfill-1.70.0.tar.gz","https://crates.io/api/v1/crates/is_terminal_polyfill/1.70.0/download","","","","","","","",""
"crate-itertools-0.11.0.tar.gz","crate-itertools-0.11.0.tar.gz","","","aarch64-linux","/nix/store/dijjskw3088fmyfwvrzd1yr314nbgq2b-crate-itertools-0.11.0.tar.gz","['/nix/store/dijjskw3088fmyfwvrzd1yr314nbgq2b-crate-itertools-0.11.0.tar.gz']","/nix/store/72hfkn7719m2iajfyfmsa2l9j1h3jqrm-crate-itertools-0.11.0.tar.gz.drv","cpe:2.3:a:crate-itertools-0.11.0.tar.gz:crate-itertools-0.11.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-itertools-0.11.0.tar.gz","https://crates.io/api/v1/crates/itertools/0.11.0/download","","","","","","","",""
"crate-itertools-0.12.1.tar.gz","crate-itertools-0.12.1.tar.gz","","","aarch64-linux","/nix/store/k6bsnwx4sgh5r82ssi1gqfgb0m51rh0z-crate-itertools-0.12.1.tar.gz","['/nix/store/k6bsnwx4sgh5r82ssi1gqfgb0m51rh0z-crate-itertools-0.12.1.tar.gz']","/nix/store/ib9cgv2kb43594lbfr5vixxc2k9ysmh7-crate-itertools-0.12.1.tar.gz.drv","cpe:2.3:a:crate-itertools-0.12.1.tar.gz:crate-itertools-0.12.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-itertools-0.12.1.tar.gz","https://crates.io/api/v1/crates/itertools/0.12.1/download","","","","","","","",""
"crate-itoa-1.0.11.tar.gz","crate-itoa-1.0.11.tar.gz","","","aarch64-linux","/nix/store/776l56smb7rm82vp7qm02pi4hfgpja2p-crate-itoa-1.0.11.tar.gz","['/nix/store/776l56smb7rm82vp7qm02pi4hfgpja2p-crate-itoa-1.0.11.tar.gz']","/nix/store/d820qqigfzf98sja8jjj0g6k34zfw8fp-crate-itoa-1.0.11.tar.gz.drv","cpe:2.3:a:crate-itoa-1.0.11.tar.gz:crate-itoa-1.0.11.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-itoa-1.0.11.tar.gz","https://crates.io/api/v1/crates/itoa/1.0.11/download","","","","","","","",""
"crate-jobserver-0.1.31.tar.gz","crate-jobserver-0.1.31.tar.gz","","","aarch64-linux","/nix/store/sclc0mz5p9119dixsnb4fsv6j26gcm4q-crate-jobserver-0.1.31.tar.gz","['/nix/store/sclc0mz5p9119dixsnb4fsv6j26gcm4q-crate-jobserver-0.1.31.tar.gz']","/nix/store/94l9rn0qhkp5zz2yvpd70mzlnkcg975p-crate-jobserver-0.1.31.tar.gz.drv","cpe:2.3:a:crate-jobserver-0.1.31.tar.gz:crate-jobserver-0.1.31.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-jobserver-0.1.31.tar.gz","https://crates.io/api/v1/crates/jobserver/0.1.31/download","","","","","","","",""
"crate-js-sys-0.3.69.tar.gz","crate-js-sys-0.3.69.tar.gz","","","aarch64-linux","/nix/store/p6j37gdsm6vp20jf058k3vyvnn19ia21-crate-js-sys-0.3.69.tar.gz","['/nix/store/p6j37gdsm6vp20jf058k3vyvnn19ia21-crate-js-sys-0.3.69.tar.gz']","/nix/store/m5i7chlv26dzh3wyn6plxp18n0s854yi-crate-js-sys-0.3.69.tar.gz.drv","cpe:2.3:a:crate-js-sys-0.3.69.tar.gz:crate-js-sys-0.3.69.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-js-sys-0.3.69.tar.gz","https://crates.io/api/v1/crates/js-sys/0.3.69/download","","","","","","","",""
"crate-jwt-simple-0.12.9.tar.gz","crate-jwt-simple-0.12.9.tar.gz","","","aarch64-linux","/nix/store/nvp0k7bq0j56381cnhypzi52ijj0l6ic-crate-jwt-simple-0.12.9.tar.gz","['/nix/store/nvp0k7bq0j56381cnhypzi52ijj0l6ic-crate-jwt-simple-0.12.9.tar.gz']","/nix/store/qg134g6zk352b0wdidzmmas9665gs6rd-crate-jwt-simple-0.12.9.tar.gz.drv","cpe:2.3:a:crate-jwt-simple-0.12.9.tar.gz:crate-jwt-simple-0.12.9.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-jwt-simple-0.12.9.tar.gz","https://crates.io/api/v1/crates/jwt-simple/0.12.9/download","","","","","","","",""
"crate-k256-0.13.3.tar.gz","crate-k256-0.13.3.tar.gz","","","aarch64-linux","/nix/store/7vsppmplacfwvw7s408acq94shphzgnp-crate-k256-0.13.3.tar.gz","['/nix/store/7vsppmplacfwvw7s408acq94shphzgnp-crate-k256-0.13.3.tar.gz']","/nix/store/kwlxd9fkvsi5psdgdb4h1ghhj7diixmb-crate-k256-0.13.3.tar.gz.drv","cpe:2.3:a:crate-k256-0.13.3.tar.gz:crate-k256-0.13.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-k256-0.13.3.tar.gz","https://crates.io/api/v1/crates/k256/0.13.3/download","","","","","","","",""
"crate-keyring-2.3.3.tar.gz","crate-keyring-2.3.3.tar.gz","","","aarch64-linux","/nix/store/78x2cc03hmnxdv5fsh877wdg0dh3rz4d-crate-keyring-2.3.3.tar.gz","['/nix/store/78x2cc03hmnxdv5fsh877wdg0dh3rz4d-crate-keyring-2.3.3.tar.gz']","/nix/store/bj8l9ws5wyn8fdyqirzca62y4ch29jyg-crate-keyring-2.3.3.tar.gz.drv","cpe:2.3:a:crate-keyring-2.3.3.tar.gz:crate-keyring-2.3.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-keyring-2.3.3.tar.gz","https://crates.io/api/v1/crates/keyring/2.3.3/download","","","","","","","",""
"crate-lazy_static-0.2.11.tar.gz","crate-lazy_static-0.2.11.tar.gz","","","aarch64-linux","/nix/store/k3w8gygiariyglglpwxndlgyp401qn0y-crate-lazy_static-0.2.11.tar.gz","['/nix/store/k3w8gygiariyglglpwxndlgyp401qn0y-crate-lazy_static-0.2.11.tar.gz']","/nix/store/3n1ad3g397gkgscm3dkrdkvrkg9dxh5m-crate-lazy_static-0.2.11.tar.gz.drv","cpe:2.3:a:crate-lazy_static-0.2.11.tar.gz:crate-lazy_static-0.2.11.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lazy_static-0.2.11.tar.gz","https://crates.io/api/v1/crates/lazy_static/0.2.11/download","","","","","","","",""
"crate-lazy_static-1.4.0.tar.gz","crate-lazy_static-1.4.0.tar.gz","","","aarch64-linux","/nix/store/58j8iw1gilrz86hkqpwkzf2f1m2zb49m-crate-lazy_static-1.4.0.tar.gz","['/nix/store/58j8iw1gilrz86hkqpwkzf2f1m2zb49m-crate-lazy_static-1.4.0.tar.gz']","/nix/store/sl69gqvs8543kidpnr8slcq1aqbyc31s-crate-lazy_static-1.4.0.tar.gz.drv","cpe:2.3:a:crate-lazy_static-1.4.0.tar.gz:crate-lazy_static-1.4.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lazy_static-1.4.0.tar.gz","https://crates.io/api/v1/crates/lazy_static/1.4.0/download","","","","","","","",""
"crate-lazycell-1.3.0.tar.gz","crate-lazycell-1.3.0.tar.gz","","","aarch64-linux","/nix/store/gppv3mrjyp44gyvprnbpdzhqhl37l16q-crate-lazycell-1.3.0.tar.gz","['/nix/store/gppv3mrjyp44gyvprnbpdzhqhl37l16q-crate-lazycell-1.3.0.tar.gz']","/nix/store/x4z9rn9b0iz0i7bn1hwmgxqyagdiw9qy-crate-lazycell-1.3.0.tar.gz.drv","cpe:2.3:a:crate-lazycell-1.3.0.tar.gz:crate-lazycell-1.3.0.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lazycell-1.3.0.tar.gz","https://crates.io/api/v1/crates/lazycell/1.3.0/download","","","","","","","",""
"crate-leb128-0.2.5.tar.gz","crate-leb128-0.2.5.tar.gz","","","aarch64-linux","/nix/store/l5hwylk2a03b3spzf0xisbw9jz21y7pq-crate-leb128-0.2.5.tar.gz","['/nix/store/l5hwylk2a03b3spzf0xisbw9jz21y7pq-crate-leb128-0.2.5.tar.gz']","/nix/store/s8dxx9wfmh2bnc8imgcnq1g79p570g82-crate-leb128-0.2.5.tar.gz.drv","cpe:2.3:a:crate-leb128-0.2.5.tar.gz:crate-leb128-0.2.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-leb128-0.2.5.tar.gz","https://crates.io/api/v1/crates/leb128/0.2.5/download","","","","","","","",""
"crate-lexical-core-0.7.6.tar.gz","crate-lexical-core-0.7.6.tar.gz","","","aarch64-linux","/nix/store/q2hiz9188969p9c86ldblvbxvxb8k73n-crate-lexical-core-0.7.6.tar.gz","['/nix/store/q2hiz9188969p9c86ldblvbxvxb8k73n-crate-lexical-core-0.7.6.tar.gz']","/nix/store/m5f0hzc8y8avvprlrlrzgz5sq03iy4sz-crate-lexical-core-0.7.6.tar.gz.drv","cpe:2.3:a:crate-lexical-core-0.7.6.tar.gz:crate-lexical-core-0.7.6.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lexical-core-0.7.6.tar.gz","https://crates.io/api/v1/crates/lexical-core/0.7.6/download","","","","","","","",""
"crate-lexical-core-0.8.5.tar.gz","crate-lexical-core-0.8.5.tar.gz","","","aarch64-linux","/nix/store/8ghra2r601dsdg2bna7fr51xzpcwxxlk-crate-lexical-core-0.8.5.tar.gz","['/nix/store/8ghra2r601dsdg2bna7fr51xzpcwxxlk-crate-lexical-core-0.8.5.tar.gz']","/nix/store/kwc8bzirq4dr8684gn8kbl9pz8psjwin-crate-lexical-core-0.8.5.tar.gz.drv","cpe:2.3:a:crate-lexical-core-0.8.5.tar.gz:crate-lexical-core-0.8.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lexical-core-0.8.5.tar.gz","https://crates.io/api/v1/crates/lexical-core/0.8.5/download","","","","","","","",""
"crate-lexical-parse-float-0.8.5.tar.gz","crate-lexical-parse-float-0.8.5.tar.gz","","","aarch64-linux","/nix/store/bgwkpjrcf10a2lblmyr8s85dyzi1xk5k-crate-lexical-parse-float-0.8.5.tar.gz","['/nix/store/bgwkpjrcf10a2lblmyr8s85dyzi1xk5k-crate-lexical-parse-float-0.8.5.tar.gz']","/nix/store/ayiq5db75g3lz9g0xhwf709dchyfgc4x-crate-lexical-parse-float-0.8.5.tar.gz.drv","cpe:2.3:a:crate-lexical-parse-float-0.8.5.tar.gz:crate-lexical-parse-float-0.8.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lexical-parse-float-0.8.5.tar.gz","https://crates.io/api/v1/crates/lexical-parse-float/0.8.5/download","","","","","","","",""
"crate-lexical-parse-integer-0.8.6.tar.gz","crate-lexical-parse-integer-0.8.6.tar.gz","","","aarch64-linux","/nix/store/ni8gm85ycrs15xzzs2x2lyphzszshk18-crate-lexical-parse-integer-0.8.6.tar.gz","['/nix/store/ni8gm85ycrs15xzzs2x2lyphzszshk18-crate-lexical-parse-integer-0.8.6.tar.gz']","/nix/store/gxs15wjf50gwpg7jy02mc5isss16gyhk-crate-lexical-parse-integer-0.8.6.tar.gz.drv","cpe:2.3:a:crate-lexical-parse-integer-0.8.6.tar.gz:crate-lexical-parse-integer-0.8.6.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lexical-parse-integer-0.8.6.tar.gz","https://crates.io/api/v1/crates/lexical-parse-integer/0.8.6/download","","","","","","","",""
"crate-lexical-util-0.8.5.tar.gz","crate-lexical-util-0.8.5.tar.gz","","","aarch64-linux","/nix/store/nrp73jfwrh5ww9wgkfnh7yvxqdrc5868-crate-lexical-util-0.8.5.tar.gz","['/nix/store/nrp73jfwrh5ww9wgkfnh7yvxqdrc5868-crate-lexical-util-0.8.5.tar.gz']","/nix/store/9kda81dicf4mm5l4gssjdby9giaq95yj-crate-lexical-util-0.8.5.tar.gz.drv","cpe:2.3:a:crate-lexical-util-0.8.5.tar.gz:crate-lexical-util-0.8.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lexical-util-0.8.5.tar.gz","https://crates.io/api/v1/crates/lexical-util/0.8.5/download","","","","","","","",""
"crate-lexical-write-float-0.8.5.tar.gz","crate-lexical-write-float-0.8.5.tar.gz","","","aarch64-linux","/nix/store/7mk0finzrpb88z0xjph86yqxxaf0njvc-crate-lexical-write-float-0.8.5.tar.gz","['/nix/store/7mk0finzrpb88z0xjph86yqxxaf0njvc-crate-lexical-write-float-0.8.5.tar.gz']","/nix/store/hfrknrh338rgbdf3nz17rzylca704bcc-crate-lexical-write-float-0.8.5.tar.gz.drv","cpe:2.3:a:crate-lexical-write-float-0.8.5.tar.gz:crate-lexical-write-float-0.8.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lexical-write-float-0.8.5.tar.gz","https://crates.io/api/v1/crates/lexical-write-float/0.8.5/download","","","","","","","",""
"crate-lexical-write-integer-0.8.5.tar.gz","crate-lexical-write-integer-0.8.5.tar.gz","","","aarch64-linux","/nix/store/yb55fdpx6lf8vp18z80f31p42jfc83np-crate-lexical-write-integer-0.8.5.tar.gz","['/nix/store/yb55fdpx6lf8vp18z80f31p42jfc83np-crate-lexical-write-integer-0.8.5.tar.gz']","/nix/store/19jv1d10bid5lmvgnmh361ivn29l4iiz-crate-lexical-write-integer-0.8.5.tar.gz.drv","cpe:2.3:a:crate-lexical-write-integer-0.8.5.tar.gz:crate-lexical-write-integer-0.8.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-lexical-write-integer-0.8.5.tar.gz","https://crates.io/api/v1/crates/lexical-write-integer/0.8.5/download","","","","","","","",""
"crate-libc-0.2.152.tar.gz","crate-libc-0.2.152.tar.gz","","","aarch64-linux","/nix/store/3g401vwpxw2jwxh0lhzcbpw3jyy02mli-crate-libc-0.2.152.tar.gz","['/nix/store/3g401vwpxw2jwxh0lhzcbpw3jyy02mli-crate-libc-0.2.152.tar.gz']","/nix/store/mp3hcqrpldnyqjxj3wpbwpprgqsn4vzj-crate-libc-0.2.152.tar.gz.drv","cpe:2.3:a:crate-libc-0.2.152.tar.gz:crate-libc-0.2.152.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-libc-0.2.152.tar.gz","https://crates.io/api/v1/crates/libc/0.2.152/download","","","","","","","",""
"crate-libc-0.2.155.tar.gz","crate-libc-0.2.155.tar.gz","","","aarch64-linux","/nix/store/bg03xlxf564w17dwrxnzzw1l0rv0yqw4-crate-libc-0.2.155.tar.gz","['/nix/store/bg03xlxf564w17dwrxnzzw1l0rv0yqw4-crate-libc-0.2.155.tar.gz']","/nix/store/x4g1fjx8r4izc6rs6zkg2hqvzhqkhkpz-crate-libc-0.2.155.tar.gz.drv","cpe:2.3:a:crate-libc-0.2.155.tar.gz:crate-libc-0.2.155.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-libc-0.2.155.tar.gz","https://crates.io/api/v1/crates/libc/0.2.155/download","","","","","","","",""
"crate-libloading-0.8.3.tar.gz","crate-libloading-0.8.3.tar.gz","","","aarch64-linux","/nix/store/ra4p6xiyhq06q574nz0r1q0j85jxxgds-crate-libloading-0.8.3.tar.gz","['/nix/store/ra4p6xiyhq06q574nz0r1q0j85jxxgds-crate-libloading-0.8.3.tar.gz']","/nix/store/a41innsy2nkdcrf6dyf1m1fzra00va85-crate-libloading-0.8.3.tar.gz.drv","cpe:2.3:a:crate-libloading-0.8.3.tar.gz:crate-libloading-0.8.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-libloading-0.8.3.tar.gz","https://crates.io/api/v1/crates/libloading/0.8.3/download","","","","","","","",""
"crate-libm-0.2.8.tar.gz","crate-libm-0.2.8.tar.gz","","","aarch64-linux","/nix/store/76c6gn6ffh5sg19qgmz6g4ybgq0l3vl6-crate-libm-0.2.8.tar.gz","['/nix/store/76c6gn6ffh5sg19qgmz6g4ybgq0l3vl6-crate-libm-0.2.8.tar.gz']","/nix/store/zwzhwid9rsm79j8iri9xbgqarfa6svri-crate-libm-0.2.8.tar.gz.drv","cpe:2.3:a:crate-libm-0.2.8.tar.gz:crate-libm-0.2.8.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-libm-0.2.8.tar.gz","https://crates.io/api/v1/crates/libm/0.2.8/download","","","","","","","",""
"crate-libredox-0.1.3.tar.gz","crate-libredox-0.1.3.tar.gz","","","aarch64-linux","/nix/store/0kcby2xh7vx6g6d5i85cdzq9m35vwp30-crate-libredox-0.1.3.tar.gz","['/nix/store/0kcby2xh7vx6g6d5i85cdzq9m35vwp30-crate-libredox-0.1.3.tar.gz']","/nix/store/f07sarfvpr44pmw68a3qsy9pqh1gcps5-crate-libredox-0.1.3.tar.gz.drv","cpe:2.3:a:crate-libredox-0.1.3.tar.gz:crate-libredox-0.1.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-libredox-0.1.3.tar.gz","https://crates.io/api/v1/crates/libredox/0.1.3/download","","","","","","","",""
"crate-linked-hash-map-0.5.6.tar.gz","crate-linked-hash-map-0.5.6.tar.gz","","","aarch64-linux","/nix/store/myqz3dhsx4fbhmgv3hhnjrcbyq0rzd4q-crate-linked-hash-map-0.5.6.tar.gz","['/nix/store/myqz3dhsx4fbhmgv3hhnjrcbyq0rzd4q-crate-linked-hash-map-0.5.6.tar.gz']","/nix/store/js2sp53fz0gf2yvjcdyqljmr0k07zlic-crate-linked-hash-map-0.5.6.tar.gz.drv","cpe:2.3:a:crate-linked-hash-map-0.5.6.tar.gz:crate-linked-hash-map-0.5.6.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-linked-hash-map-0.5.6.tar.gz","https://crates.io/api/v1/crates/linked-hash-map/0.5.6/download","","","","","","","",""
"crate-linux-keyutils-0.2.4.tar.gz","crate-linux-keyutils-0.2.4.tar.gz","","","aarch64-linux","/nix/store/pg6j2x0cln0yhjp4y6pk7hmark0asyfd-crate-linux-keyutils-0.2.4.tar.gz","['/nix/store/pg6j2x0cln0yhjp4y6pk7hmark0asyfd-crate-linux-keyutils-0.2.4.tar.gz']","/nix/store/gs5rd3qxdmpsd5ygq69qxr380whdkna8-crate-linux-keyutils-0.2.4.tar.gz.drv","cpe:2.3:a:crate-linux-keyutils-0.2.4.tar.gz:crate-linux-keyutils-0.2.4.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-linux-keyutils-0.2.4.tar.gz","https://crates.io/api/v1/crates/linux-keyutils/0.2.4/download","","","","","","","",""
"crate-linux-raw-sys-0.3.8.tar.gz","crate-linux-raw-sys-0.3.8.tar.gz","","","aarch64-linux","/nix/store/71n6w0909hh2h46dn3a96qzsz12rymip-crate-linux-raw-sys-0.3.8.tar.gz","['/nix/store/71n6w0909hh2h46dn3a96qzsz12rymip-crate-linux-raw-sys-0.3.8.tar.gz']","/nix/store/447p0dzhazrip7wr0hcbb5jin7q1gnnl-crate-linux-raw-sys-0.3.8.tar.gz.drv","cpe:2.3:a:crate-linux-raw-sys-0.3.8.tar.gz:crate-linux-raw-sys-0.3.8.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-linux-raw-sys-0.3.8.tar.gz","https://crates.io/api/v1/crates/linux-raw-sys/0.3.8/download","","","","","","","",""
