"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"openjpeg-2.5.2","openjpeg","2.5.2","","aarch64-linux","/nix/store/77vdhip00bfcxrplfzwm40b54izcqmxl-openjpeg-2.5.2","['/nix/store/77vdhip00bfcxrplfzwm40b54izcqmxl-openjpeg-2.5.2']","/nix/store/zrxzm0hjivndvc1xbykrm7x3gkvxlxbl-openjpeg-2.5.2.drv","cpe:2.3:a:openjpeg:openjpeg:2.5.2:*:*:*:*:*:*:*","pkg:nix/openjpeg@2.5.2","","openjpeg","2.5.2","https://www.openjpeg.org/","False","Open-source JPEG 2000 codec written in C language","bsd2","BSD-2-Clause","codyopel@gmail.com"
"openssl-3.0.13","openssl","3.0.13","/nix/store/sq4h6bqjx12v9whvm65pjss25hg1538q-nix-ssl-cert-file.patch /nix/store/cklrwbwi889pp2fdsswdjvn12sdy5i5j-openssl-disable-kernel-detection.patch /nix/store/lzmcfv2m4ripknpvbsv8wcg1ik1kif4h-use-etc-ssl-certs.patch","aarch64-linux","/nix/store/0kfbzhd8qdsxsd4qf9dkpcd3f916krvr-openssl-3.0.13","['/nix/store/0kfbzhd8qdsxsd4qf9dkpcd3f916krvr-openssl-3.0.13', '/nix/store/1nxxvdvfc0z8a6cm297dz6nqbipyxlyv-openssl-3.0.13-dev', '/nix/store/dnj9s6bql5g75gp0w542gr4ikk7dnk7w-openssl-3.0.13-bin']","/nix/store/rr83cfv5fagxhvv94yl7p0j5mcn2a5aj-openssl-3.0.13.drv","cpe:2.3:a:openssl:openssl:3.0.13:*:*:*:*:*:*:*","pkg:nix/openssl@3.0.13","","openssl","3.0.13","https://www.openssl.org/","False","A cryptographic library that implements the SSL and TLS protocols","asl20","Apache-2.0","theil.markus@gmail.com"
"p11-kit-0.25.3","p11-kit","0.25.3","","aarch64-linux","/nix/store/h6lkin2qlcpz3c22240zyp3gipqimmj1-p11-kit-0.25.3","['/nix/store/h6lkin2qlcpz3c22240zyp3gipqimmj1-p11-kit-0.25.3']","/nix/store/kb3x9w6dq89diwl1290ggx8094qrjl94-p11-kit-0.25.3.drv","cpe:2.3:a:p11-kit_project:p11-kit:0.25.3:*:*:*:*:*:*:*","pkg:nix/p11-kit@0.25.3","","p11-kit","0.25.3","https://p11-glue.github.io/p11-glue/p11-kit.html","False","Library for loading and sharing PKCS#11 modules","bsd3","BSD-3-Clause",""
"pcre2-10.43","pcre2","10.43","","aarch64-linux","/nix/store/ipf1iqnisxm8z7x88vj52w59zpy62izv-pcre2-10.43","['/nix/store/ipf1iqnisxm8z7x88vj52w59zpy62izv-pcre2-10.43']","/nix/store/7vsb06g8mp51lwj9cfhf6aybdv4nrbw2-pcre2-10.43.drv","cpe:2.3:a:pcre:pcre2:10.43:*:*:*:*:*:*:*","pkg:nix/pcre2@10.43","","pcre2","10.43","https://www.pcre.org/","False","Perl Compatible Regular Expressions","bsd3","BSD-3-Clause","ttuegel@mailbox.org"
"pcsclite-2.0.3","pcsclite","2.0.3","","aarch64-linux","/nix/store/063x4li4chsa90mxf6whk9lw9zbkm9b0-pcsclite-2.0.3","['/nix/store/j22kg12x71yp0v32r7mpkgm3gwv8c74x-pcsclite-2.0.3-lib']","/nix/store/b956ma6kkvz8zh8i4g175w2v38vsjrmp-pcsclite-2.0.3.drv","cpe:2.3:a:pcsclite:pcsclite:2.0.3:*:*:*:*:*:*:*","pkg:nix/pcsclite@2.0.3","","pcsclite","2.0.3","https://pcsclite.apdu.fr/","False","Middleware to access a smart card using SCard API (PC/SC)","bsd3","BSD-3-Clause","anthony@roussel.dev"
"pg-safeupdate-1.4","pg-safeupdate","1.4","","aarch64-linux","/nix/store/vyq8l6x45gq05xylsi3dmwnfl7w6gli5-pg-safeupdate-1.4","['/nix/store/vyq8l6x45gq05xylsi3dmwnfl7w6gli5-pg-safeupdate-1.4']","/nix/store/y36v56x4p3i09k76dg0x3af1p4r6xf4q-pg-safeupdate-1.4.drv","cpe:2.3:a:pg-safeupdate:pg-safeupdate:1.4:*:*:*:*:*:*:*","pkg:nix/pg-safeupdate@1.4","","pg-safeupdate","1.4","https://github.com/eradman/pg-safeupdate","False","A simple extension to PostgreSQL that requires criteria for UPDATE and DELETE","postgresql","PostgreSQL",""
"pg_cron-1.6.2","pg_cron","1.6.2","","aarch64-linux","/nix/store/b9ybkjcp489vz88qy3indbcd2vqf8a1z-pg_cron-1.6.2","['/nix/store/b9ybkjcp489vz88qy3indbcd2vqf8a1z-pg_cron-1.6.2']","/nix/store/vhf0g9zqffhk34jpw2x74xkz2gpiwqpw-pg_cron-1.6.2.drv","cpe:2.3:a:pg_cron:pg_cron:1.6.2:*:*:*:*:*:*:*","pkg:nix/pg_cron@1.6.2","","pg_cron","1.6.2","https://github.com/citusdata/pg_cron","False","Run Cron jobs through PostgreSQL","postgresql","PostgreSQL","aseipp@pobox.com"
"pg_graphql-1.5.6","pg_graphql","1.5.6","","aarch64-linux","/nix/store/mzqwj46zyc03jfhxzglp8rwhn623mdjq-pg_graphql-1.5.6","['/nix/store/mzqwj46zyc03jfhxzglp8rwhn623mdjq-pg_graphql-1.5.6']","/nix/store/9qyx8sls5igpbf6jqqs00inf0x4vpjlg-pg_graphql-1.5.6.drv","cpe:2.3:a:pg_graphql:pg_graphql:1.5.6:*:*:*:*:*:*:*","pkg:nix/pg_graphql@1.5.6","","","","","","","","",""
"pg_hashids-cd0e1b31d52b394a0df64079406a14a4f7387cd6","pg_hashids","cd0e1b31d52b394a0df64079406a14a4f7387cd6","","aarch64-linux","/nix/store/xfxqvap25w3d9j3kirlg4vyx75yx7v32-pg_hashids-cd0e1b31d52b394a0df64079406a14a4f7387cd6","['/nix/store/xfxqvap25w3d9j3kirlg4vyx75yx7v32-pg_hashids-cd0e1b31d52b394a0df64079406a14a4f7387cd6']","/nix/store/k624ssjdmypfb6qiibvnj4f7b1kn83bc-pg_hashids-cd0e1b31d52b394a0df64079406a14a4f7387cd6.drv","cpe:2.3:a:pg_hashids:pg_hashids:cd0e1b31d52b394a0df64079406a14a4f7387cd6:*:*:*:*:*:*:*","pkg:nix/pg_hashids@cd0e1b31d52b394a0df64079406a14a4f7387cd6","","","","","","","","",""
"pg_jsonschema-0.3.1","pg_jsonschema","0.3.1","","aarch64-linux","/nix/store/ii8jz9whapmvxzlnmhg72pqhfs4mdz5d-pg_jsonschema-0.3.1","['/nix/store/ii8jz9whapmvxzlnmhg72pqhfs4mdz5d-pg_jsonschema-0.3.1']","/nix/store/70jxr2bdm6dw5arcsijcmplkpc56j89m-pg_jsonschema-0.3.1.drv","cpe:2.3:a:pg_jsonschema:pg_jsonschema:0.3.1:*:*:*:*:*:*:*","pkg:nix/pg_jsonschema@0.3.1","","","","","","","","",""
"pg_net-0.9.2","pg_net","0.9.2","","aarch64-linux","/nix/store/mzjyjgz0zzck5wsncrrim8zwxbz12vy8-pg_net-0.9.2","['/nix/store/mzjyjgz0zzck5wsncrrim8zwxbz12vy8-pg_net-0.9.2']","/nix/store/0xfmdv6dl0mcbq50s1ysw1mynjrld94b-pg_net-0.9.2.drv","cpe:2.3:a:pg_net:pg_net:0.9.2:*:*:*:*:*:*:*","pkg:nix/pg_net@0.9.2","","","","","","","","",""
"pg_plan_filter-5081a7b5cb890876e67d8e7486b6a64c38c9a492","pg_plan_filter","5081a7b5cb890876e67d8e7486b6a64c38c9a492","","aarch64-linux","/nix/store/ww3yq1m42w0ihl7wlzidw99m0lm4p1y6-pg_plan_filter-5081a7b5cb890876e67d8e7486b6a64c38c9a492","['/nix/store/ww3yq1m42w0ihl7wlzidw99m0lm4p1y6-pg_plan_filter-5081a7b5cb890876e67d8e7486b6a64c38c9a492']","/nix/store/2b6dsd7czgjb4nzybjhr44isblk86c88-pg_plan_filter-5081a7b5cb890876e67d8e7486b6a64c38c9a492.drv","cpe:2.3:a:pg_plan_filter:pg_plan_filter:5081a7b5cb890876e67d8e7486b6a64c38c9a492:*:*:*:*:*:*:*","pkg:nix/pg_plan_filter@5081a7b5cb890876e67d8e7486b6a64c38c9a492","","","","","","","","",""
"pg_repack-1.5.0","pg_repack","1.5.0","","aarch64-linux","/nix/store/6ffk2cyxqsvwaw7578xg1sfk35knp1y1-pg_repack-1.5.0","['/nix/store/6ffk2cyxqsvwaw7578xg1sfk35knp1y1-pg_repack-1.5.0']","/nix/store/2v2ksjh2pr4b7i2gcapvin1haf38rw1l-pg_repack-1.5.0.drv","cpe:2.3:a:pg_repack:pg_repack:1.5.0:*:*:*:*:*:*:*","pkg:nix/pg_repack@1.5.0","","pg_repack","1.5.0","https://github.com/reorg/pg_repack","False","Reorganize tables in PostgreSQL databases with minimal locks","bsd3","BSD-3-Clause","abcz2.uprola@gmail.com"
"pg_stat_monitor-1.1.1","pg_stat_monitor","1.1.1","","aarch64-linux","/nix/store/m43ss2pmvv74iza36may2dqhl5c5r9pb-pg_stat_monitor-1.1.1","['/nix/store/m43ss2pmvv74iza36may2dqhl5c5r9pb-pg_stat_monitor-1.1.1']","/nix/store/igc9ab7jv6153x8k6zvvr58xznfkr84l-pg_stat_monitor-1.1.1.drv","cpe:2.3:a:pg_stat_monitor:pg_stat_monitor:1.1.1:*:*:*:*:*:*:*","pkg:nix/pg_stat_monitor@1.1.1","","","","","","","","",""
"pg_tle-1.3.2","pg_tle","1.3.2","","aarch64-linux","/nix/store/dn45bq7yx0grgdxbbzqx85nppidvp3xy-pg_tle-1.3.2","['/nix/store/dn45bq7yx0grgdxbbzqx85nppidvp3xy-pg_tle-1.3.2']","/nix/store/chwzsy1r141cki5wiz2vixwza12fydg8-pg_tle-1.3.2.drv","cpe:2.3:a:pg_tle:pg_tle:1.3.2:*:*:*:*:*:*:*","pkg:nix/pg_tle@1.3.2","","","","","","","","",""
"pgaudit-1.7.0","pgaudit","1.7.0","","aarch64-linux","/nix/store/8y1gjlvfbi3sr76jxjr17s3qyk9qpf5l-pgaudit-1.7.0","['/nix/store/8y1gjlvfbi3sr76jxjr17s3qyk9qpf5l-pgaudit-1.7.0']","/nix/store/6xkshcqzcxcicx651k90ckm2z6v2kn9j-pgaudit-1.7.0.drv","cpe:2.3:a:pgaudit:pgaudit:1.7.0:*:*:*:*:*:*:*","pkg:nix/pgaudit@1.7.0","","pgaudit","1.7.0","https://github.com/pgaudit/pgaudit","False","Open Source PostgreSQL Audit Logging","postgresql","PostgreSQL","dominic@steinitz.org"
"pgjwt-9742dab1b2f297ad3811120db7b21451bca2d3c9","pgjwt","9742dab1b2f297ad3811120db7b21451bca2d3c9","","aarch64-linux","/nix/store/235lac7wy15v3cki9nabmam77mnmcp79-pgjwt-9742dab1b2f297ad3811120db7b21451bca2d3c9","['/nix/store/235lac7wy15v3cki9nabmam77mnmcp79-pgjwt-9742dab1b2f297ad3811120db7b21451bca2d3c9']","/nix/store/f4w1dkmrmknvxxlyb976ilv1ykaahdhb-pgjwt-9742dab1b2f297ad3811120db7b21451bca2d3c9.drv","cpe:2.3:a:pgjwt:pgjwt:9742dab1b2f297ad3811120db7b21451bca2d3c9:*:*:*:*:*:*:*","pkg:nix/pgjwt@9742dab1b2f297ad3811120db7b21451bca2d3c9","","","","","","","","",""
"pgroonga-3.0.7","pgroonga","3.0.7","","aarch64-linux","/nix/store/vqnac4q6q7ffj8mdsvssdfx37l83gc0c-pgroonga-3.0.7","['/nix/store/vqnac4q6q7ffj8mdsvssdfx37l83gc0c-pgroonga-3.0.7']","/nix/store/bcbhrlqxy069lvs0bs4c6wrxji8isrnh-pgroonga-3.0.7.drv","cpe:2.3:a:pgroonga:pgroonga:3.0.7:*:*:*:*:*:*:*","pkg:nix/pgroonga@3.0.7","","","","","","","","",""
"pgrouting-3.4.1","pgrouting","3.4.1","","aarch64-linux","/nix/store/2wv1znrd6p8qd062pi87k26hfbq2mflf-pgrouting-3.4.1","['/nix/store/2wv1znrd6p8qd062pi87k26hfbq2mflf-pgrouting-3.4.1']","/nix/store/y3id29jbkgvilvqdp5f8rxm0ypa952n2-pgrouting-3.4.1.drv","cpe:2.3:a:pgrouting:pgrouting:3.4.1:*:*:*:*:*:*:*","pkg:nix/pgrouting@3.4.1","","","","","","","","",""
"pgsodium-3.1.8","pgsodium","3.1.8","","aarch64-linux","/nix/store/ih3ynyl3vra4bld5ywns1m52yi8m44zi-pgsodium-3.1.8","['/nix/store/ih3ynyl3vra4bld5ywns1m52yi8m44zi-pgsodium-3.1.8']","/nix/store/skaxi0qca2srj3c0q4alqqamb9sw9imq-pgsodium-3.1.8.drv","cpe:2.3:a:pgsodium:pgsodium:3.1.8:*:*:*:*:*:*:*","pkg:nix/pgsodium@3.1.8","","","","","","","","",""
"pgsql-http-1.5.0","pgsql-http","1.5.0","","aarch64-linux","/nix/store/7r1rnmip9b28fbwn09wbgi7072bsvk2j-pgsql-http-1.5.0","['/nix/store/7r1rnmip9b28fbwn09wbgi7072bsvk2j-pgsql-http-1.5.0']","/nix/store/w4nhjjfmadj4g3r5blz65mfnqi8lrpds-pgsql-http-1.5.0.drv","cpe:2.3:a:pgsql-http:pgsql-http:1.5.0:*:*:*:*:*:*:*","pkg:nix/pgsql-http@1.5.0","","","","","","","","",""
"pgtap-1.2.0","pgtap","1.2.0","","aarch64-linux","/nix/store/104r2nj1c0f8ialcg218a709kri6rvsq-pgtap-1.2.0","['/nix/store/104r2nj1c0f8ialcg218a709kri6rvsq-pgtap-1.2.0']","/nix/store/sjd69ybpdbds3pfc55lwi1b5i5h2kwb5-pgtap-1.2.0.drv","cpe:2.3:a:pgtap:pgtap:1.2.0:*:*:*:*:*:*:*","pkg:nix/pgtap@1.2.0","","pgtap","1.2.0","https://pgtap.org","False","A unit testing framework for PostgreSQL","mit","MIT","willibutz@posteo.de"
"pgvector-0.7.0","pgvector","0.7.0","","aarch64-linux","/nix/store/hc9q03yfbdx078hcvlxanjgd8akwdk1n-pgvector-0.7.0","['/nix/store/hc9q03yfbdx078hcvlxanjgd8akwdk1n-pgvector-0.7.0']","/nix/store/7rbmvwavrfspqlwb2w5f693r4irm1xf2-pgvector-0.7.0.drv","cpe:2.3:a:pgvector:pgvector:0.7.0:*:*:*:*:*:*:*","pkg:nix/pgvector@0.7.0","","","","","","","","",""
"plpgsql-check-2.2.5","plpgsql-check","2.2.5","","aarch64-linux","/nix/store/v1iqf6s8nd57471m5gqm04azp0qm5rah-plpgsql-check-2.2.5","['/nix/store/v1iqf6s8nd57471m5gqm04azp0qm5rah-plpgsql-check-2.2.5']","/nix/store/97xhc5520x9rq886hdgbvqlsvqgiym4b-plpgsql-check-2.2.5.drv","cpe:2.3:a:plpgsql-check:plpgsql-check:2.2.5:*:*:*:*:*:*:*","pkg:nix/plpgsql-check@2.2.5","","","","","","","","",""
"plv8-3.1.5","plv8","3.1.5","/nix/store/lyfs73y2gzcy64an6p17xqgd3h9m1wwm-0001-build-Allow-using-V8-from-system.patch","aarch64-linux","/nix/store/vdsa9jbhil7ywksj68vgn9nxyyrcdz5w-plv8-3.1.5","['/nix/store/vdsa9jbhil7ywksj68vgn9nxyyrcdz5w-plv8-3.1.5']","/nix/store/byjn2npq2vm4krx5crwag4xfdf56d7cr-plv8-3.1.5.drv","cpe:2.3:a:plv8:plv8:3.1.5:*:*:*:*:*:*:*","pkg:nix/plv8@3.1.5","","plv8","3.1.5","https://plv8.github.io/","False","V8 Engine Javascript Procedural Language add-on for PostgreSQL","postgresql","PostgreSQL",""
"postgis-3.3.2","postgis","3.3.2","","aarch64-linux","/nix/store/lp3nq8ggiy4ildgzh5yy1d9pj3mv9kbd-postgis-3.3.2","['/nix/store/lp3nq8ggiy4ildgzh5yy1d9pj3mv9kbd-postgis-3.3.2']","/nix/store/xf46aj02b1cclqfvyssqnh2zlkjp2ksr-postgis-3.3.2.drv","cpe:2.3:a:postgis:postgis:3.3.2:*:*:*:*:*:*:*","pkg:nix/postgis@3.3.2","","postgis","3.3.2","https://postgis.net/","False","Geographic Objects for PostgreSQL","gpl2","GPL-2.0","marco-oweber@gmx.de"
"postgresql-15.6","postgresql","15.6","/nix/store/swgv1lhvjch4mwhwznvzm55brv4rsfqc-disable-resolve_symlinks.patch /nix/store/3a7xq2qhxw2r7naqmc53akmx7yvz0mkf-less-is-more.patch /nix/store/j41p2lkvnmcvc76x64pxy8lh4vd838sy-hardcode-pgxs-path.patch /nix/store/75a44m59dwpwwgm7pcwwh9hmlx17gq63-specify_pkglibdir_at_runtime.patch /nix/store/zpsqrnfpmmw840vr6xgsmynp6k4lk3ki-findstring.patch /nix/store/79n802m1haxmxfl5i96hdvywpj8q7lk3-locale-binary-path.patch /nix/store/82jlbf51x72dwgh5dzm9sdbq9grgznfx-socketdir-in-run-13.patch","aarch64-linux","/nix/store/g00gz9yrgrm745aadlqzn1zi61v16qkz-postgresql-15.6","['/nix/store/g00gz9yrgrm745aadlqzn1zi61v16qkz-postgresql-15.6', '/nix/store/kp2rfl694lz30kc2xryja605k8739z5v-postgresql-15.6-man', '/nix/store/sybn98bpp0xxgcv4is50a5sakwq92frp-postgresql-15.6-lib']","/nix/store/s0ir660dknij1i1ap8xlv11sbmrpv7r0-postgresql-15.6.drv","cpe:2.3:a:postgresql:postgresql:15.6:*:*:*:*:*:*:*","pkg:nix/postgresql@15.6","","postgresql","15.6","https://www.postgresql.org","False","A powerful, open source object-relational database system","postgresql","PostgreSQL","aseipp@pobox.com;abcz2.uprola@gmail.com;mail@glob.in;ivan@ludios.org;maximilian@mbosch.me"
"postgresql-and-plugins-15.6","postgresql-and-plugins-15.6","","","aarch64-linux","/nix/store/cdyvyih7k3wi9v54in8xa1n8s78h367j-postgresql-and-plugins-15.6","['/nix/store/cdyvyih7k3wi9v54in8xa1n8s78h367j-postgresql-and-plugins-15.6']","/nix/store/9hm5cmn5c7s6la0dgjydxsanrhf4kmqb-postgresql-and-plugins-15.6.drv","cpe:2.3:a:postgresql-and-plugins-15.6:postgresql-and-plugins-15.6::*:*:*:*:*:*:*","pkg:nix/postgresql-and-plugins-15.6","","","","","","","","",""
"postgresql-and-plugins-15.6","postgresql-and-plugins-15.6","15.6","","aarch64-linux","/nix/store/b3w4575wzzml5vwglwbwy5ccda6g2i6b-postgresql-and-plugins-15.6","['/nix/store/b3w4575wzzml5vwglwbwy5ccda6g2i6b-postgresql-and-plugins-15.6']","/nix/store/sdysq7wvail8jap3y7xnhydvgm656dwz-postgresql-and-plugins-15.6.drv","cpe:2.3:a:postgresql-and-plugins-15.6:postgresql-and-plugins-15.6:15.6:*:*:*:*:*:*:*","pkg:nix/postgresql-and-plugins-15.6@15.6","","","","","","","","",""
"proj-9.4.0","proj","9.4.0","/nix/store/a29vmyz1hfyw3qxvsd77fp6d30jm7sab-only-add-curl-for-static-builds.patch","aarch64-linux","/nix/store/pqla89qgh62pzcii6jm6qs3d997s10rp-proj-9.4.0","['/nix/store/pqla89qgh62pzcii6jm6qs3d997s10rp-proj-9.4.0']","/nix/store/9vzsp32g7pjrsrdr12r8dj05zp7hvark-proj-9.4.0.drv","cpe:2.3:a:proj_project:proj:9.4.0:*:*:*:*:*:*:*","pkg:nix/proj@9.4.0","","proj","9.4.0","https://proj.org/","False","Cartographic Projections Library","mit","MIT","ivan.mincik@gmail.com;mail@nh2.me;nikolasovaskainen@gmail.com;sikmir@disroot.org;rschuetz17@gmail.com"
"protobuf-24.4","protobuf","24.4","","aarch64-linux","/nix/store/417v6lna027mxchjg5anja5my451r2pi-protobuf-24.4","['/nix/store/417v6lna027mxchjg5anja5my451r2pi-protobuf-24.4']","/nix/store/rajd7l2r2n1cn9k9f2mlcxml909j1v5d-protobuf-24.4.drv","cpe:2.3:a:protobuf:protobuf:24.4:*:*:*:*:*:*:*","pkg:nix/protobuf@24.4","","protobuf","24.4","https://protobuf.dev/","False","Google's data interchange format","bsd3","BSD-3-Clause","jonringer117@gmail.com"
"protobuf-c-unstable-2023-07-08","protobuf-c","unstable-2023-07-08","","aarch64-linux","/nix/store/wyqmrivk7hibyifpqawc0zw2ljr27cb3-protobuf-c-unstable-2023-07-08","['/nix/store/wyqmrivk7hibyifpqawc0zw2ljr27cb3-protobuf-c-unstable-2023-07-08']","/nix/store/z2x08yhmarc0xmjnhw463m0amkb3yl36-protobuf-c-unstable-2023-07-08.drv","cpe:2.3:a:protobuf-c_project:protobuf-c:unstable-2023-07-08:*:*:*:*:*:*:*","pkg:nix/protobuf-c@unstable-2023-07-08","","protobuf-c-unstable","2023-07-08","https://github.com/protobuf-c/protobuf-c/","False","C bindings for Google's Protocol Buffers","bsd2","BSD-2-Clause","nickcao@nichi.co"
"publicsuffix-list-0-unstable-2024-01-07","publicsuffix-list","0-unstable-2024-01-07","","aarch64-linux","/nix/store/87j9nfa1jvcdx4x7hz5byv0fs9wlqdxp-publicsuffix-list-0-unstable-2024-01-07","['/nix/store/87j9nfa1jvcdx4x7hz5byv0fs9wlqdxp-publicsuffix-list-0-unstable-2024-01-07']","/nix/store/z7rz7rx41vpwjgw06n1r1iizskrbasml-publicsuffix-list-0-unstable-2024-01-07.drv","cpe:2.3:a:publicsuffix-list:publicsuffix-list:0-unstable-2024-01-07:*:*:*:*:*:*:*","pkg:nix/publicsuffix-list@0-unstable-2024-01-07","","publicsuffix-list","0-unstable-2024-01-07","https://publicsuffix.org/","False","Cross-vendor public domain suffix database","mpl20","MPL-2.0","c0bw3b@gmail.com"
"python3-3.11.8","python3","3.11.8","/nix/store/jqin2kzvzrvi30cxda5zp7qz1fanmz7v-no-ldconfig.patch /nix/store/r112dk8w7zvdjipki58ch00m825li7fq-virtualenv-permissions.patch /nix/store/lpfs02z2i2hamz9f50p4bz6v0fs0600j-mimetypes.patch /nix/store/qy6yc7y93ljb5ad8a0f8q5nv652lycah-darwin-libutil.patch /nix/store/cv1ynpzvjjr0s72jkbblbzz3ymr87lpi-0001-On-all-posix-systems-not-just-Darwin-set-LDSHARED-if.patch /nix/store/57kclla9vza2n87xgwg1ap54d20cz6lb-fix-finding-headers-when-cross-compiling.patch /nix/store/khmchk8i5bkzlfghl98g3f0g240cslj9-loongarch-support.patch /nix/store/7f26mgj9vx5izbkbfirkd4m0dyxlrkvv-platform-triplet-detection.patch","aarch64-linux","/nix/store/m366grr7iy3d47r7ns0p8ppx5z3ghlv6-python3-3.11.8","['/nix/store/m366grr7iy3d47r7ns0p8ppx5z3ghlv6-python3-3.11.8']","/nix/store/77kpn6nkqxf8gz23swgvdxrkwj707w2d-python3-3.11.8.drv","cpe:2.3:a:python3:python3:3.11.8:*:*:*:*:*:*:*","pkg:nix/python3@3.11.8","","python3","3.11.8","https://www.python.org","False","A high-level dynamically-typed programming language","psfl","Python-2.0","fridh@fridh.nl"
"python3.11-numpy-1.26.4","python3.11-numpy","1.26.4","/nix/store/4la6rbba7jm051r4k2bj39smic4xnvcm-disable-failing-long-double-test-Rosetta-2.patch","aarch64-linux","/nix/store/4vy3r407d499v1pc6v04mgcxspffnnx5-python3.11-numpy-1.26.4","['/nix/store/4vy3r407d499v1pc6v04mgcxspffnnx5-python3.11-numpy-1.26.4']","/nix/store/y8k8nfppbr2xqfwjcyv0pbqihwpn3arv-python3.11-numpy-1.26.4.drv","cpe:2.3:a:python3.11-numpy:python3.11-numpy:1.26.4:*:*:*:*:*:*:*","pkg:nix/python3.11-numpy@1.26.4","","python3.11-numpy","1.26.4","https://numpy.org/","False","Scientific tools for Python","bsd3","BSD-3-Clause","fridh@fridh.nl"
"qhull-2020.2","qhull","2020.2","","aarch64-linux","/nix/store/vpwn79dlgw2slqsjlnf156pcy2qyswpl-qhull-2020.2","['/nix/store/vpwn79dlgw2slqsjlnf156pcy2qyswpl-qhull-2020.2']","/nix/store/kmahxkwhmhdd360q64xa773krj2qx74z-qhull-2020.2.drv","cpe:2.3:a:qhull:qhull:2020.2:*:*:*:*:*:*:*","pkg:nix/qhull@2020.2","","qhull","2020.2","http://www.qhull.org/","False","Compute the convex hull, Delaunay triangulation, Voronoi diagram and more","qhull","Qhull","orivej@gmx.fr"
"qrencode-4.1.1","qrencode","4.1.1","","aarch64-linux","/nix/store/l55408g9jy7jxpx8vzlazbb5x7qxsy3z-qrencode-4.1.1","['/nix/store/l55408g9jy7jxpx8vzlazbb5x7qxsy3z-qrencode-4.1.1']","/nix/store/c78w00s5vh2p8cg58nm7738xlmk384bs-qrencode-4.1.1.drv","cpe:2.3:a:qrencode_project:qrencode:4.1.1:*:*:*:*:*:*:*","pkg:nix/qrencode@4.1.1","","qrencode","4.1.1","https://fukuchi.org/works/qrencode/","False","C library for encoding data in a QR Code symbol","lgpl21Plus","LGPL-2.1-or-later","adolfo.garcia.cr@gmail.com;yana@riseup.net"
"readline-8.2p10","readline","8.2p10","/nix/store/bw6aa38615ww5karcn8kslsf5hxgz412-link-against-ncurses.patch /nix/store/0v7w62jca8nw6w31zs4y2805jj670f6p-no-arch_only-8.2.patch /nix/store/pynmb83ini5risjppj8ysygw1r5fzcl4-readline82-001 /nix/store/w6f56cv169rjs18hl1v831rlrcs8vbnz-readline82-002 /nix/store/vl24rqjmpf9d9qjhj68w6adrk9bnh0cx-readline82-003 /nix/store/3rak2kw8spyqjvl9w9rrc8s7k68m4pfp-readline82-004 /nix/store/pm27bsahqy6qii80k0llqn06xkx9hxhh-readline82-005 /nix/store/6y41plgfhvgcc63xfh89pkg9phs24kqp-readline82-006 /nix/store/cna1myj7m8h2baqsrr7jjxsmp1sj2nx9-readline82-007 /nix/store/sjv2chxjy62ljq29c3h2jm2yq03c43v6-readline82-008 /nix/store/v3j1appb13l1478s8p6kl88qv665933g-readline82-009 /nix/store/a77wv10rprkrjn28hbsxns8m140xhs5d-readline82-010","aarch64-linux","/nix/store/mjzbmp2lw8s7c82s7pp6zdl3hnzbblbf-readline-8.2p10","['/nix/store/mjzbmp2lw8s7c82s7pp6zdl3hnzbblbf-readline-8.2p10', '/nix/store/p6x5r9wi3ckcyjdkhvxyibcvqzw0qmkk-readline-8.2p10-dev']","/nix/store/msss1p5bgpvh2mxx2ddds7ks0ysy2009-readline-8.2p10.drv","cpe:2.3:a:gnu:readline:8.2p10:*:*:*:*:*:*:*","pkg:nix/readline@8.2p10","","readline","8.2p10","https://savannah.gnu.org/projects/readline/","False","Library for interactive line editing","gpl3Plus","GPL-3.0-or-later","w@wdtz.org"
"receipt","receipt","","","aarch64-linux","/nix/store/72pic88mawf1xgc7prg4dbmi78dik4yw-receipt","['/nix/store/72pic88mawf1xgc7prg4dbmi78dik4yw-receipt']","/nix/store/swzq5akssmn77gma7if4bpnydngaz0vx-receipt.drv","cpe:2.3:a:receipt:receipt::*:*:*:*:*:*:*","pkg:nix/receipt","","","","","","","","",""
"rum-1.3.13","rum","1.3.13","","aarch64-linux","/nix/store/15ljfpd9nhm9llc50qp7n2x0q724j8ab-rum-1.3.13","['/nix/store/15ljfpd9nhm9llc50qp7n2x0q724j8ab-rum-1.3.13']","/nix/store/ipby92q5ppckksvk6mkh94wqcdargviz-rum-1.3.13.drv","cpe:2.3:a:rum:rum:1.3.13:*:*:*:*:*:*:*","pkg:nix/rum@1.3.13","","rum","1.3.13","https://github.com/postgrespro/rum","False","Full text search index method for PostgreSQL","postgresql","PostgreSQL","d.anzorge@gmail.com"
